Date,price,short_mavg,long_mavg,signal,positions
2024-12-04,613.2853393554688,576.4345458984375,543.0859478759766,1.0,0.0
2024-12-05,608.439208984375,578.2770599365234,544.2810516357422,1.0,0.0
2024-12-06,623.2672729492188,579.8792663574219,545.9019476318359,1.0,0.0
2024-12-09,613.0755004882812,581.0897888183594,547.2825692749024,1.0,0.0
2024-12-10,618.8208618164062,582.8958343505859,548.7112609863282,1.0,0.0
2024-12-11,632.1700439453125,585.2869049072266,550.1675314331055,1.0,0.0
2024-12-12,630.2815551757812,587.8243560791016,551.5920394897461,1.0,0.0
2024-12-13,619.8499755859375,589.9821136474609,553.1859500122071,1.0,0.0
2024-12-16,624.239990234375,593.5124420166015,554.9022219848633,1.0,0.0
2024-12-17,619.4400024414062,596.7867828369141,556.4478100585937,1.0,0.0
2024-12-18,597.1900024414062,598.6143920898437,557.7707986450196,1.0,0.0
2024-12-19,595.5700073242188,600.139682006836,559.1027429199219,1.0,0.0
2024-12-20,585.25,601.2703735351563,560.2152917480469,1.0,0.0
2024-12-23,599.8499755859375,603.328402709961,561.2451434326172,1.0,0.0
2024-12-24,607.75,605.4831756591797,562.4498263549805,1.0,0.0
2024-12-26,603.3499755859375,606.9967895507813,563.7343905639649,1.0,0.0
2024-12-27,599.8099975585938,608.5502258300781,564.8002783203125,1.0,0.0
2024-12-30,591.239990234375,609.4193695068359,565.832074584961,1.0,0.0
2024-12-31,585.510009765625,609.0772583007813,566.5998355102539,1.0,0.0
2025-01-02,599.239990234375,608.3814849853516,567.4236392211914,1.0,0.0
2025-01-03,604.6300048828125,607.9487182617188,568.3195114135742,1.0,0.0
2025-01-06,630.2000122070312,609.0367584228516,569.3454049682617,1.0,0.0
2025-01-07,617.8900146484375,608.7678955078125,570.2659664916993,1.0,0.0
2025-01-08,610.719970703125,608.6501190185547,571.0093142700196,1.0,0.0
2025-01-10,615.8599853515625,608.5020751953125,571.9029879760742,1.0,0.0
2025-01-13,608.3300170898438,607.3100738525391,572.702794494629,1.0,0.0
2025-01-14,594.25,605.50849609375,573.3872561645508,1.0,0.0
2025-01-15,617.1199951171875,605.3719970703125,574.2162661743164,1.0,0.0
2025-01-16,611.2999877929688,604.7249969482422,575.0193185424805,1.0,0.0
2025-01-17,612.77001953125,604.3914978027344,575.8763027954102,1.0,0.0
2025-01-21,616.4600219726562,605.3549987792969,576.8388656616211,1.0,0.0
2025-01-22,623.5,606.751498413086,577.8919931030273,1.0,0.0
2025-01-23,636.4500122070312,609.3114990234375,579.0977798461914,1.0,0.0
2025-01-24,647.489990234375,611.6934997558594,580.3995919799804,1.0,0.0
2025-01-27,659.8800048828125,614.3,581.7944577026367,1.0,0.0
2025-01-28,674.3300170898438,617.8490020751954,583.4291561889648,1.0,0.0
2025-01-29,676.489990234375,621.6830017089844,585.0756719970703,1.0,0.0
2025-01-30,687.0,626.4710021972656,586.7861602783203,1.0,0.0
2025-01-31,689.1799926757812,631.6545013427734,588.6840567016602,1.0,0.0
2025-02-03,697.4600219726562,636.5655029296875,590.6196325683594,1.0,0.0
2025-02-04,704.1900024414062,641.5435028076172,592.6225082397461,1.0,0.0
2025-02-05,704.8699951171875,645.277001953125,594.5619079589844,1.0,0.0
2025-02-06,711.989990234375,649.9820007324219,596.4350494384765,1.0,0.0
2025-02-07,714.52001953125,655.1720031738281,598.3432739257812,1.0,0.0
2025-02-10,717.4000244140625,660.2490051269531,600.1887719726562,1.0,0.0
2025-02-11,719.7999877929688,665.8225036621094,602.0278942871093,1.0,0.0
2025-02-12,725.3800048828125,672.37900390625,603.9065301513672,1.0,0.0
2025-02-13,728.5599975585938,677.9510040283203,605.6056365966797,1.0,0.0
2025-02-14,736.6699829101562,684.2195037841797,607.3633612060547,1.0,0.0
2025-02-18,716.3699951171875,689.3995025634765,608.8875103759766,1.0,0.0
2025-02-19,703.77001953125,693.7650024414063,610.2964508056641,1.0,0.0
2025-02-20,694.8400268554688,697.3320037841797,611.5663317871093,1.0,0.0
2025-02-21,683.5499877929688,699.6870025634765,612.7280078125,1.0,0.0
2025-02-24,668.1300048828125,700.7190032958985,613.7402807617187,1.0,0.0
2025-02-25,657.5,700.6000030517578,614.5954943847656,1.0,0.0
2025-02-26,673.7000122070312,700.5685028076172,615.5724407958984,1.0,0.0
2025-02-27,658.239990234375,699.6560028076171,616.431357421875,1.0,0.0
2025-02-28,668.2000122070312,698.7160034179688,617.2903546142578,1.0,0.0
2025-03-03,655.0499877929688,697.0095031738281,617.8862573242187,1.0,0.0
2025-03-04,640.0,694.1365020751953,618.4431701660156,1.0,0.0
